,,1434,10982,318,10730,27351,9866,896,54715,55384,25788,1871,323,81493,9056,8408,5358,23059,7042,9663,11261,51162,9897,7329,23371,861,2737,5906,91289,23414,25924,60492,6683,65220,27090,64065,5696,221,55815,7980,6901,154661,9625,57178,26043,11062,8323,7408,26071,869,9703,5531,25900,9475,23517,8266,10406,8933,4293,2524,10474,7982,8751,10653,2673,514,6787,9537,5871,56912,5018,6239,10284,9136,6135,271,27098,79714,3181,55165,5710,26049,4194,1977,5358,332,5331,54930,80022,65083,7597,2009,6128,9655,23185,56944,3150,23418,81669,2619,80045
,,79813,9274,1805,10131,8559,4751,23369,9901,10787,10844,8517,2972,51205,29799,1380,3868,23644,5923,5297,9372,29948,6014,8655,55689,81857,4240,90411,57192,55113,113251,123803,26135,29094,2483,55790,51747,89910,7965,7317,4145,199731,55096,6619,5701,83988,1475,27010,4047,7385,7710,23762,386627,3093,10445,9570,51566,79912,10979,51218,2637,55037,9420,9159,1855,51533,79595,578,79864,54345,27445,1510,6191,163486,8038,55343,27147,963,1725,79643,9467,9034,23220,2781,55016,57470,55092,3066,6917,22926,393,2806,50507,23601,1620,55791,10001,923,54107,79869,6837
,,1152,9378,6416,56983,3202,55014,2299,23511,6388,202181,191,5266,7101,80110,29922,26548,6208,2571,2842,55341,5771,56731,27430,2002,10300,224,2005,2549,6399,9781,26112,10930,1356,9497,6368,1130,7733,196740,29116,3603,2877,51271,1854,7165,55750,51343,5719,1975,65986,91355,10069,5810,4855,283450,11152,51135,51474,57124,1123,50650,5264,25924,867,5720,1378,8189,65123,22884,840,2775,55030,2335,10667,64170,2281,79090,50619,79169,11085,10920,1848,51299,93594,3241,7428,10956,11332,54902,64092,11174,26060,51315,311,10897,3620,80164,9043,6773,54623,1432
,,211,80775,30833,3694,79839,87,2720,217,9848,7107,57016,8667,1439,9920,54819,8563,10973,57104,65018,4303,2887,9741,4053,65082,29761,10567,5066,1800,7512,7096,5890,10059,8516,9806,3590,5663,10933,5947,108,25976,2802,6299,8029,4627,55268,6047,55870,8767,2271,23158,79943,55081,11103,53918,201254,7738,5515,9902,90993,56949,2956,51322,56605,79641,6845,9630,290,79171,8766,3708,10422,51734,29980,206358,8863,22806,79762,785,3646,26525,9922,11346,79872,3344,9889,9794,10444,79871,1996,253461,30850,11131,100,92856,8531,1028,113419,51614,1311,9976
,,81555,1763,7409,51306,2768,5565,10285,10197,5966,27304,63901,9130,7453,4192,55299,60526,6236,9867,3880,79843,1580,6595,22933,5446,9344,128,54956,29774,80227,5884,56260,55858,11022,26191,3250,3705,1656,26503,7433,7770,55454,3344,56945,2483,10533,11117,22981,6507,5529,55379,79777,51430,55585,5788,9933,79582,25957,79718,10322,9712,7013,57418,9782,79728,22903,56937,51332,29116,8554,1793,100132341,7019,84669,1050,9898,9024,375346,11096,54801,29777,11157,57602,11216,8605,90411,3574,55890,11156,11068,57124,51267,126393,54885,6722,23180,6574,23764,6310,2940,440515
,,123,2976,10814,9785,23392,3030,79101,55733,79033,56912,23036,6632,54801,2645,5435,3250,578,4050,79698,2767,2775,2281,117247,1460,2303,2799,80127,4803,25983,10739,80346,3600,729,22990,23759,2617,54542,29774,1773,2327,91775,3034,23389,3547,9980,10260,27244,8971,7936,79571,8867,10153,26065,27252,1456,51129,9796,23762,2261,1774,63906,26054,5310,317,5194,6904,5289,8324,2356,10479,54207,22858,7167,10234,909,10494,4712,23155,80862,1540,1022,60484,1536,221061,9404,576,3122,79943,83989,11282,25852,50999,4040,716,79003,8540,7673,29763,79156,6934
,,10124,5592,23213,10693,5899,4552,3597,29926,57092,80128,51030,887,7561,9616,22905,1848,5208,9958,10347,26039,51160,2672,100,374291,7319,11132,55051,654434,10687,24148,6939,5091,151987,23601,5305,10311,5965,8418,6876,5520,56834,1130,3635,27067,3120,6720,231,1466,896,23418,3903,2627,5338,3903,5881,79876,80774,51433,493,871,659,51287,2556,157627,64771,10439,54982,58189,8828,22802,114884,79175,5950,80345,102,9922,51374,55337,10094,3836,11132,7572,5962,966,5087,55711,2896,23071,9270,4502,3845,8518,219699,57403,5142,83759,60673,2048,4261,815
,,11314,8555,55147,6901,57634,905,2264,400410,3980,10606,7405,81493,51495,64921,10054,79848,22985,9903,147179,54869,7771,27351,84656,9469,23247,25828,6623,2013,2157,4499,1021,25854,55800,51141,2665,1477,26577,23062,541578,2195,53405,5532,11338,51780,2224,116138,23293,7050,51283,54503,22838,196,1236,6676,400410,28968,55888,10135,51287,7259,79720,7270,2762,2824,5346,55662,79667,11010,7450,56833,4292,22807,11064,5291,26020,57608,9829,55188,6159,3268,9709,157869,8525,11062,51337,2259,741,55038,55540,54622,6627,6301,22880,64746,26003,64100,529,9016,716,55223
,,9628,10912,6801,29882,940,1385,9486,140885,54815,8809,81030,5293,5601,5775,9536,4179,115,57447,3671,1666,10640,3768,57348,57060,27339,8547,55788,11186,81858,2444,58190,10103,6432,60561,306,9114,57706,55589,27336,10875,3824,79009,9373,28972,29902,11338,6538,79612,65980,3669,7259,10726,6923,2705,27095,29803,11043,5506,420,23316,11076,29992,56945,7324,9902,9353,55806,8841,4603,54867,9658,79095,5690,120526,10072,92,23020,10069,6804,23070,7259,64067,57799,4126,25875,9778,10094,29922,4674,4354,9139,5216,6924,4969,55072,4638,6272,10466,79839,9690
,,9466,5373,11030,51196,11096,11129,63931,5970,51332,5670,1649,54454,55643,10745,23148,80010,5048,23237,50487,3396,57140,60492,1663,5923,3911,63916,55280,5019,6563,27034,23077,9489,25939,10147,64793,660,51449,27030,60490,23550,22808,790,7050,7133,80351,9388,51617,7528,10769,91298,4486,51001,5163,55116,5692,83660,158747,11060,131601,1612,6945,10664,374,9491,5098,1385,8321,23268,25920,55293,79983,4848,25852,829,51374,3918,65095,9510,5079,10693,11010,8226,4149,92822,6456,7048,10165,1378,3705,125058,2475,4099,54988,1788,64089,9911,9749,55823,51668,54520
,,10740,23318,9447,64418,3664,6511,3659,3609,9462,79685,440515,5829,9545,1233,8218,55199,4097,81609,26020,7371,2524,23092,51022,773,117247,10469,5438,3552,57402,50512,84525,23325,25976,10170,5836,28990,6649,28990,58478,55643,10290,727897,8530,26123,8216,58985,79868,2040,7813,755,23269,3156,25974,6139,653483,7005,64708,627,3985,23431,4149,215,55652,6814,22856,54726,3043,23008,80155,27257,7353,1857,26227,55147,440352,79710,51593,54680,25928,55200,55765,51324,51657,1649,10421,51647,84525,10209,5027,55156,5745,1593,6574,1278,8289,22879,57502,51574,3728,7109
,,10871,4696,8675,10147,25992,23245,1368,10399,6781,7182,55753,23358,152559,5480,3386,5504,80308,54455,55251,22918,339448,51400,64763,11200,55661,51228,54946,5193,23541,23054,1838,27239,57089,29951,6424,215,54943,7940,23064,55198,80344,7629,10882,968,10484,79171,79175,2171,56180,590,3338,9466,10244,2673,23228,55975,79180,7011,3796,29115,9255,54581,56882,80271,1659,23108,10644,6259,27075,1211,5426,10391,2173,5552,27068,55806,60491,102,7178,203197,5753,4036,10121,3566,6729,5663,54878,79744,25776,8876,10423,51380,6576,5833,23295,81033,151050,5375,79628,79088
,,9975,23348,1359,5069,11123,771,27346,6814,10712,6431,22844,54915,9903,5562,6709,65258,11167,7984,4734,29982,23161,80736,11278,2058,7443,6418,741,8664,114908,825,9774,4200,3675,3763,4833,79977,50485,7163,51230,5218,3223,58500,51228,655,53335,7127,29940,55714,51397,10526,23099,7542,85360,27065,645,55213,9727,712,689,3399,5441,6500,668,2178,6139,5071,351,1006,1209,3560,5310,5063,27094,25796,10863,7869,27147,7453,60487,7291,1191,81575,4940,2620,10498,4665,1392,27351,11062,175,59353,55757,4733,26503,10512,22823,6627,23149,57019,132
,,6391,8495,55182,25836,4610,1213,29960,6494,10813,9869,7172,5051,6883,114818,6545,10912,8741,1397,7039,9731,25840,63974,80700,6988,253959,8516,57147,9659,79789,3101,51385,4099,146057,89927,6342,9091,124801,26039,54854,10875,1917,22927,8611,2235,6168,5352,57161,5128,3454,26097,3111,55063,9412,11211,54209,1149,25842,51294,3281,56889,11329,6511,7175,23237,8925,64344,4628,5331,2475,9410,3606,400961,10445,1974,9419,55012,10123,5136,51008,9409,1031,11096,4048,25977,55041,23025,3422,79135,60490,22809,10746,7059,2887,79665,247,8702,7855,6122,79696,22908
,,8682,5118,65009,23331,56947,55222,23162,9319,29092,8480,790,3141,10152,5134,56125,55209,6103,23780,25841,5664,57016,2868,5820,56180,4190,2194,7763,11339,79970,5245,4291,11261,2487,10200,158471,81609,9562,3007,7088,55275,26145,10868,22982,6218,54853,11082,151230,51501,29074,3791,3704,23315,124583,3312,126,375057,11108,85459,8120,23025,6257,2044,126299,8924,55268,23549,3964,79642,9404,6342,26156,53373,10057,80335,11040,8934,9014,55705,27236,54507,253461,60673,6799,23304,9475,80152,9744,3895,57188,6651,1468,23037,220988,56906,4013,10217,1571,3221,79888,3614
,,26960,3857,83443,6166,1513,23411,515,10797,11338,10750,80724,3084,10001,51517,9235,9479,56255,79671,8499,5412,79839,27165,55256,9946,8706,3843,5111,28992,6649,10247,6322,27258,7812,79913,9521,231,30850,6611,54739,4724,7518,261734,10630,7525,7075,9867,5753,57834,6442,7916,10600,79415,26520,10455,643854,2224,441151,9900,51619,4706,27295,10814,100272228,54512,8517,9562,55290,537,9659,60493,9187,586,259230,9812,29121,27257,8322,23576,23303,80700,29890,25974,55092,2845,63925,5479,8314,386627,79228,2566,79609,8821,6434,115703,3572,825,318,9073,26119,2324
,,8890,5167,8131,51085,3678,51099,1043,54502,64172,2560,59336,1605,53826,5159,23262,5141,5588,3604,81609,65018,56901,9379,6478,5577,8396,3269,330,27036,220972,4582,5187,3671,4000,2494,1299,10566,5654,1760,55253,6297,395,5229,9628,22862,9780,51207,5998,8540,79868,79078,84869,3037,58513,83714,23197,55729,140465,55188,199731,27069,80345,590,5423,1655,22798,10576,22821,2057,22898,10294,1457,9500,54529,9903,4669,4077,50628,3600,55357,219654,10771,3299,85452,6457,1431,55148,55327,23553,9189,6602,8792,6363,26053,157,116984,79930,2215,26275,9894,6911
,,27340,10053,9832,1236,23224,2828,526,79812,6158,10245,9901,660,64764,7476,29105,79772,107,2202,30846,987,8567,175,55257,4982,26060,60485,2189,79864,2332,49856,51231,8711,80022,3222,695,130074,55324,7727,9121,5604,10455,79719,23341,6829,8427,9043,80194,9119,81544,11074,79669,2137,2327,60488,5655,8315,5621,10814,55769,79763,5275,3096,30849,23527,54915,22979,3097,56924,969,55119,5307,27236,26017,10043,5641,4685,2326,729515,25769,23136,80148,6461,7098,3073,5715,25862,51626,5333,64714,5480,56649,116496,64411,53822,6535,6128,64418,3092,55296,9435
,,85363,11325,1795,488,3430,5105,81797,55319,5318,10060,10694,57205,3340,79413,9520,25834,3189,6692,10541,1026,64699,5910,10484,27250,4973,10478,23768,10444,374977,79575,26205,55057,10742,4340,9791,4296,1952,6861,25984,5959,6938,290,2257,3833,10169,4595,57608,7001,10578,80746,64067,10384,5663,10084,64940,11098,10576,9377,3653,7957,7153,22794,256227,55699,306,1537,7786,839,192286,3064,4649,22818,5893,9816,55193,10221,2739,5137,64218,6711,4801,60672,7186,29777,6199,7093,26085,51465,55937,29937,11259,90355,92689,3070,23086,55227,80742,9827,29957,9990
,,56252,10446,51123,187,2886,4208,5151,56005,7419,51078,56949,122616,10149,60313,468,50813,284001,54850,3309,22976,26608,4899,10063,1440,10772,23164,6772,8760,51334,6357,11196,1212,65084,54977,5334,10320,80162,9816,8658,5371,3074,4254,9976,6786,8837,64784,6472,5984,5018,6499,80221,24148,7419,1634,7049,79895,3074,6503,57419,11329,27063,25,10874,2675,9044,55285,23019,60468,79983,3732,5094,10928,7561,6717,11212,10328,3004,10990,5827,27295,10198,11338,9063,7786,23408,55355,87,9331,22821,4703,4780,80776,79623,3848,10368,5740,9328,56603,55365,22827
,,9757,283683,43,3628,55893,518,339044,59338,55246,29114,23510,9586,4283,10667,10131,10298,57109,80010,8193,11190,5502,11163,9147,2568,51162,2483,2066,6419,1654,10198,5916,4070,2947,9093,6623,58190,50855,50810,55607,27299,6374,79567,2011,3730,81562,11311,6328,7248,23208,4862,80222,7071,5439,5566,270,25957,55739,5034,9392,6596,51142,5207,10155,10940,51002,6833,637,22907,55033,55291,51491,55011,26065,57665,29997,4236,10078,6790,10928,23286,6648,23007,2567,54726,54867,54845,7739,10188,25948,23161,10242,10025,4332,10422,10981,1901,10725,10787,6595,4863
,,7027,115,4037,223,10155,10092,962,4253,27445,29079,8321,28951,8605,1999,1468,2976,6404,8780,3092,23507,1295,3434,23547,54487,7474,2747,6284,1384,6936,6218,9205,5923,10635,56965,1297,50863,1870,9455,816,23201,6279,727897,8751,51195,894,79071,7726,8507,1347,4223,10134,23316,10616,2487,10242,79828,9138,9988,23371,9510,23271,49856,53371,3559,10276,56911,79630,9569,9649,55259,51067,54961,5687,25854,148022,4668,55262,54807,55831,6276,374977,9921,2246,4636,54520,23037,5479,3240,55106,10428,5579,81857,51386,2017,143,4719,9902,90864,27097,1785
,,7425,10321,63826,26532,26608,9600,7511,155060,916,9605,79145,55795,8153,9696,4775,26190,50943,79830,6709,2185,81558,51765,10549,23467,8382,204,4043,10568,3690,56935,22903,105,57863,1909,29104,23160,10111,64175,29968,23471,55149,435,79739,6422,6230,6631,254359,10216,79980,192286,2791,55718,10953,3183,115201,11189,85459,10430,152,200576,23386,2876,23043,55322,51102,8665,10745,81491,8395,3880,27109,2959,79050,79029,1616,3607,79370,55013,734,54861,6424,50813,4134,5715,64421,5209,51116,51567,894,5207,57827,8034,79412,1404,6451,55037,27347,710,27316,10961
,,10423,26256,746,1371,3344,65057,81930,10694,5412,8910,968,51665,8460,26148,3983,81858,10654,7226,23761,9607,1973,2091,64927,23774,2648,64223,11025,9546,3141,3654,23,7247,1017,5300,202181,6093,3551,2827,9695,51218,14,9665,23607,9958,54674,652,10479,55526,6210,26471,4886,1294,79871,4753,6783,395,10219,79446,2537,7005,51083,55206,4160,7311,54996,9353,29887,84759,19,29789,57472,26000,5564,8273,54994,9738,7453,55634,55501,3145,1742,8503,80022,9587,6615,51272,2567,10314,55183,8476,740,27303,30827,51117,89910,2079,6415,6217,2037,80124
,,9933,55340,388677,81554,3005,9061,815,10016,7763,65082,6721,23242,5715,80776,11040,57194,5605,64863,5923,107,5162,64795,6782,1288,50650,6424,26073,1043,25920,23204,83475,54900,10867,1938,27090,4000,3491,4700,7586,4751,10440,79064,5800,8624,91355,55033,55226,4719,6119,51809,8323,8170,51571,5256,9587,9129,11258,54440,9550,6741,10076,10148,2122,10971,2081,80149,80319,8813,2054,8864,57127,23046,9911,55037,157680,79753,9100,64112,54816,8898,51268,63894,5019,9365,11113,8991,7447,55108,6584,57610,22845,10113,5871,6710,51231,11341,51232,55858,27010,5719
,,7837,22994,79746,634,6776,9332,7559,5521,89853,23199,7150,6191,8528,65003,5424,2551,889,55421,79075,54796,51696,25957,90806,4598,26284,27092,8661,10294,84720,11133,5901,55316,5987,7064,54806,27067,9778,23192,1573,11160,79139,84909,7029,9667,8439,2021,139322,641,10149,23074,5277,5298,80254,2972,901,10166,56834,65244,10484,7444,11113,29978,57228,6712,6585,10671,2764,9818,25896,4723,8574,313,55888,64854,23211,3704,1902,2960,481,55084,54463,51043,11014,25901,10863,8289,6047,619505,5142,79174,6651,9236,30850,2571,5530,7982,2760,8291,23362,9308
,,22998,22856,22862,11019,221037,3945,4942,64844,64919,4036,1953,53918,1615,116138,10666,23017,254102,57178,1826,10069,5891,2002,9326,2891,4173,4254,5922,26520,55207,1998,9139,10420,65993,4053,123872,8568,7629,9121,8476,7450,5664,29097,55332,6857,79156,57084,23277,9805,3315,6942,3093,25913,8673,22852,55314,55744,9717,5292,55512,79733,5987,4133,80742,26232,79053,23586,50805,81926,10863,56948,9026,6164,91355,393,64130,11261,27156,8717,9508,22933,9131,55663,5026,6636,719,2730,55898,1029,11163,10961,10199,10235,81545,8237,2719,91860,91949,10291,64328,5001
,,22794,54107,10053,8089,22879,64328,728498,51333,8455,993,60313,64849,5157,391,6541,54732,23061,23229,7991,10566,6093,80279,109,4363,9929,6882,5763,26225,728215,23406,65258,65057,10241,659,79778,55768,6444,8337,10732,51367,10749,5290,11118,9063,26959,1112,6787,2539,27042,8073,6327,23541,9737,6857,5870,829,375248,2261,10446,4659,7748,10424,3995,11315,10469,5191,6355,6748,5881,23378,51727,55012,8999,9446,23053,51631,949,9125,10199,5600,55011,6426,79959,9180,65264,7247,29082,7511,23358,10181,79033,1019,4852,51308,3820,51320,2562,5050,51660,8615
,,9721,9750,2118,11102,7991,347733,55240,10522,55367,9583,5799,54806,55152,7124,3559,2122,4321,6672,54928,57509,6926,56994,9021,51187,3398,2308,2332,23510,54930,64787,4248,79066,55644,55366,83759,64221,23269,654817,6723,7692,55625,5981,23221,440193,6431,9466,9605,10003,5567,7767,25987,56731,275,80063,3417,2672,29093,55388,8666,8120,221981,23160,91752,10463,10795,26136,10124,26148,5982,1033,30850,55285,63875,9162,26015,60370,7727,1528,6041,59286,8888,55509,55005,5216,64321,8655,7515,6850,7102,9521,10573,9064,5062,9748,2521,5327,2564,25862,10793,23596
,,2671,4036,11224,2535,23399,6786,8733,27241,81857,80305,23466,5831,64766,7357,80155,27247,93973,8698,55742,56006,7156,57473,79630,119,8570,3097,9895,4684,55830,9805,60489,203,30850,6929,7862,9352,3757,975,1678,54520,100287932,36,8192,64840,443,55915,26973,5926,4040,83450,54882,4841,768,57343,54873,55367,9590,4610,9958,80219,7073,9229,2702,3800,9605,9016,23304,57209,23558,3313,4751,57187,55958,55603,23469,79147,11015,5387,3222,80833,60686,84561,55346,3151,4176,58472,23085,26046,79587,51411,400451,51054,28956,631,79854,55239,1759,10589,11196,2123
,,6309,54107,7791,9270,965,27440,7150,4968,1140,51382,55611,7126,2107,10554,3836,9445,4750,9581,140597,54529,3084,8631,9700,211,51279,9124,8453,4076,28316,9538,9368,26024,7169,5763,23362,10313,23316,25963,8131,2877,25936,6525,3242,79631,10531,10135,60494,51311,9731,10865,2628,55900,9450,54857,8915,2911,54148,64210,6529,1209,920,55227,3622,55784,51449,9677,10398,64324,157922,10482,27089,7461,7075,8553,83451,7873,10237,4696,55034,23005,51606,79759,7753,30827,2556,55930,10969,10572,5550,5883,1828,4209,5214,8638,26578,25920,728855,22839,23607,22818
,,56257,54583,23616,25786,4968,100129460,29896,7185,4710,83604,9367,23071,9693,57538,89944,1428,5429,1789,55084,2064,11133,6424,7464,9545,838,3925,140710,901,5447,3344,8727,10210,2036,5701,26065,9863,57060,9771,6182,29980,7010,84164,8887,5467,7851,6668,420,55761,83461,9422,9500,9341,9123,57498,11314,64446,55687,23189,5430,3881,9318,8622,412,3952,4253,1643,60481,28957,9136,55729,5810,9535,3434,80114,8187,4782,51176,2101,23670,56954,412,84079,80317,23446,4128,9180,23209,26058,10471,65982,5919,26038,8673,10221,5936,55799,27030,5587,8711,1355
,,11120,79862,65057,4809,9337,1389,1909,283131,26468,10926,23169,6319,23385,4891,22927,896,8453,4015,2224,23127,4072,1293,810,55664,4935,7802,10982,6618,26608,25830,80019,3433,3608,11266,11069,23194,23144,23376,8660,8260,6259,51465,4901,8611,8396,1870,79145,1288,275,968,6429,9710,3603,4976,5524,79175,1537,57402,4653,79015,2157,54978,10608,8935,57343,5364,10230,137886,6666,23130,9747,27338,23090,64577,51380,54739,5660,221,3385,22999,4711,56829,221061,781,3068,6726,51651,8073,58525,23037,54951,114791,6749,9683,8503,5863,3768,28972,717,3959
,,5411,57523,6398,64901,56951,5017,54498,1428,56938,4849,64374,2983,29946,8260,10101,60673,8464,84909,79016,79616,3576,23500,8715,51569,51617,79596,7849,81858,10196,10273,1854,54765,9768,1393,54504,51720,55199,2976,9960,51073,1054,55740,753,3685,6787,11047,29063,541578,23753,10048,2332,56061,57111,10181,9757,10017,1296,8661,1901,1491,81619,27257,10904,6770,79035,80179,53827,2567,10827,4122,64768,1198,9848,7299,81562,57020,80110,10966,43849,25825,51134,57506,9534,3622,10285,80059,7123,10472,5331,8718,55041,7417,51501,830,7855,221061,56242,23071,4600,60560
,,9814,4214,10581,829,51083,8698,7336,55607,9612,51267,9200,64981,3841,79012,124583,28954,5473,6625,6770,4947,54581,55278,5218,1676,29915,55388,51098,9118,10683,2044,84065,5048,9416,89845,11179,283131,6529,1636,8458,9600,55954,65124,55422,9758,7857,54997,55506,23277,55109,23172,10051,3460,7329,79804,58487,3790,27158,57019,23165,3145,1998,7866,60491,10023,8559,6885,285672,85458,8402,51334,7087,7138,51299,23358,57502,2011,10598,51669,7155,9816,64221,64320,23623,6921,79140,2119,10211,3746,203069,56649,51382,28973,9628,6041,64768,10512,63924,27292,9113,80179
,,7299,55614,51755,1595,1117,4233,6277,5431,8623,29901,7596,83483,2823,2804,8654,7358,51265,23111,3732,57165,79568,3710,23358,6207,28998,9037,64901,997,1378,9023,6734,2098,7596,5376,6382,1857,8908,257407,4154,6480,55568,6631,51338,21,93487,26040,2073,7507,51202,90326,640,55151,55619,8761,5354,2250,1008,5265,10961,5371,2909,11199,6208,831,5579,2535,176,4134,84809,51324,399664,339044,113791,81890,8738,4174,432,3276,11126,2036,2173,7263,51466,10369,9392,5305,23155,9486,5289,6000,3587,5606,6857,29074,55852,23428,55234,10219,2042,3110
,,51673,2768,28969,9632,10826,2122,26098,81603,54187,6745,2764,5018,7533,27309,10921,57198,11183,55665,8310,79902,1634,541578,9604,2004,79882,80273,3824,6249,81888,27131,27300,57669,55776,60481,5260,23585,79815,10669,11070,23528,10983,374291,55691,80323,8870,953,7132,10443,4900,54472,4099,9487,2905,25980,10096,10487,100132341,7465,8821,1901,3281,6314,10959,23396,23527,55284,1999,3093,6777,5698,9469,79094,26232,4841,116986,23428,27235,80896,5877,10155,5973,9918,25855,963,55791,26011,27147,9775,29775,6229,4330,6257,24142,5147,862,81858,29922,3032,51567,23460
,,9353,3077,55668,53335,10736,634,6671,6748,79683,2619,104,3619,5602,27037,23480,5139,9189,8767,333,200424,51339,7283,1352,11142,1725,27132,81688,80895,57127,5725,10150,8115,9535,928,2584,27440,5445,26057,29093,23461,90627,3224,9746,4646,25803,51703,22863,80781,27183,89941,27147,10609,55643,4123,4808,874,64149,22979,8089,5587,1183,1337,3203,3187,54386,9846,58488,81030,1915,24147,3607,347902,55770,57185,7535,53335,10114,24148,5793,64129,10826,9107,10243,5829,23424,51009,2877,23109,11065,50487,79001,1028,55168,4661,3646,8558,283131,27243,93487,80194
,,549,27076,1149,10256,8857,202559,8880,23187,4122,80024,8609,51125,60489,8883,3823,2192,5908,64114,7113,55450,10389,5026,55853,9667,8266,9518,10553,51046,1909,50813,5564,54881,2581,627,4998,50632,1389,22900,59341,5433,2820,79915,25898,254359,9097,5355,440073,5536,9969,51022,1051,2877,8639,6184,5528,9688,8427,5655,4052,2877,55388,25915,2643,130916,9130,59338,55166,29954,1460,51705,80216,79635,56253,3875,2195,54677,6418,7130,8050,55695,1264,4552,8563,27013,3077,3338,23435,5208,9482,727,11311,79673,2091,7098,90204,3768,64112,7186,64784,11338
,,54863,79940,8704,10419,1318,8115,55192,79134,53346,9189,6155,567,5783,51030,8570,9685,113,4137,710,29992,284021,153,472,81552,8443,5757,157,8078,27097,79968,92609,1266,55206,6866,1678,3033,51669,7905,10455,26472,8872,64641,22,80004,490,3208,22934,8894,7005,6876,54788,30820,1938,9452,11267,9653,51575,2330,7443,10749,29998,2115,2034,222161,577,27291,1506,4236,6039,55040,9686,51265,54811,171546,55706,25797,51550,55347,10875,5412,23192,9733,8038,3417,79886,9179,6164,5586,4824,6631,5916,728661,57115,79596,91977,54972,3915,3187,23526,3628
,,8542,23113,790,2907,661,26233,55294,5168,80221,7048,8726,3015,8507,6934,1983,466,55565,23326,51693,1282,5881,10452,3551,55131,1528,8537,376267,8673,157627,9946,149986,2769,51439,23127,56992,115708,8178,51257,55715,55957,728498,51520,23293,55052,538,22919,4947,3665,5191,23277,60484,10483,57711,56905,9735,10588,4059,2563,9308,5463,54739,3309,79846,1213,55107,663,91949,284352,11257,9612,22985,80774,6727,7862,6385,1687,2596,4190,5317,7126,57016,10807,7881,1915,6198,10450,23043,3270,55717,4646,2018,10077,7409,9783,6850,56521,9896,27129,8876,3576
,,1967,3908,5195,84861,11052,11040,2821,3017,8208,7957,5986,3779,1896,10825,8890,1209,10072,399665,50855,55796,79658,56475,55922,8329,83660,8567,7171,7167,11123,55295,10169,23498,23586,53838,4059,284352,9631,6452,1891,6662,4126,902,397,919,9833,23108,6944,347733,55764,3848,9361,63970,9849,79930,80055,7102,5702,51703,4223,6434,3112,79622,23204,9537,23286,56172,2122,51272,23091,112479,113251,9831,3799,51490,79733,6683,6323,7051,9903,55095,440026,23302,5447,27341,30836,57823,3067,93349,432,10311,9060,10456,80000,10367,9968,3005,5211,10768,79077,5256
,,54809,2215,7336,8807,5926,51533,54869,56895,5434,54432,5028,9113,10186,2533,53916,11232,84823,80263,22941,55631,1974,10084,56922,9841,4670,53339,5611,6624,55223,6392,1456,3741,8139,8507,55285,7776,59339,2767,6392,5087,8658,10284,26286,8881,5996,10989,1973,79811,23075,6650,27333,3269,10234,8818,57045,4973,6442,140461,50863,54977,11196,9466,8890,9194,10289,3750,1282,6286,7139,55744,1025,921,9984,63906,104,55086,7059,22885,5983,9326,23043,93974,55636,23262,10520,1140,5110,6801,55888,393,222161,6352,23657,3698,8661,25978,6932,79176,23352,7694
,,627,5732,57001,9435,55830,5887,7746,23677,138162,30851,5130,285,55421,3001,54476,56905,4675,51076,57523,3480,1521,11276,978,7083,51109,7450,27339,51614,81853,54432,2139,79740,4710,7593,6175,23670,65109,3297,55000,79862,9924,27304,10381,55000,5723,91752,4902,9221,27063,3384,2566,79089,4957,1523,506,22881,22907,6906,6168,9918,550,79968,10566,25829,8653,65010,2194,5348,3198,65018,23479,64766,56924,58517,54808,54784,51379,961,81847,10570,56270,10052,80208,29956,160518,55379,53944,29068,55924,11074,58525,10472,22990,64087,27129,3704,63895,80304,842,10523
,,51009,3954,5718,6897,58497,10651,55153,7818,2766,2893,1416,22977,29072,24142,54433,800,79683,1891,10576,286148,3882,11284,6729,9525,6047,283232,23469,23609,1060,3937,55041,84975,7443,51063,8859,3597,8564,3561,10856,11274,6218,22800,6102,9828,4598,11102,65250,5445,3913,10555,131408,10716,10168,1510,6347,10730,4728,5463,55668,81875,8853,4301,4927,9643,8233,80143,23677,59348,114885,2737,10296,7289,81894,64081,11188,55287,10600,6856,3642,4781,3485,51365,51586,7204,55907,7570,654434,2877,23138,55679,51074,4053,9911,3855,25960,10475,5330,8522,64114,55924
,,51307,2852,5876,56985,6988,9559,11122,1014,2260,79927,5010,54858,55750,23250,22981,11166,9907,22985,7486,11279,7375,1562,83700,60370,865,4435,6433,2734,23114,6158,22844,6183,11014,131601,55317,6696,3429,55556,2956,54829,7172,3661,3508,23768,55621,1893,6491,8100,30820,3849,9249,399,8645,960,301,23011,4238,2890,60436,5650,9728,1477,55200,23194,57017,10265,1435,9692,10180,10540,7775,2624,79039,7018,23529,6016,22837,9235,4204,8717,5636,57468,55601,7727,57118,8801,10565,28981,1381,6474,89795,374,1292,72,55640,6615,10942,64405,9779,4137
,,10267,6137,400451,1230,286451,57140,10549,84065,80323,50649,11232,6780,3572,54847,7940,26053,3075,80346,5564,5080,79974,7564,1284,23395,79838,63929,9325,8537,6102,79815,22928,6832,3881,55622,11012,355,5159,1352,1642,56946,9325,11313,57602,55788,902,3043,1778,23743,51227,10023,7867,55666,7693,11122,79228,5327,10575,3895,6317,27244,7076,81875,5529,4597,661,10385,7593,51729,54784,8906,3976,7169,3329,207,249,23032,5797,7411,48,3952,7450,7879,25814,80219,1967,3033,241,23071,26091,23155,55565,2806,5529,54882,65987,10049,93973,4090,80305,7272
